case_id,title,family_id,family_label,subfamily_id,macro_group,process_profile,gate_layer,support_level,sample_index,attempt_source,artifact_path,artifact_sha256,variant_id,variant_name,solve_line_count,return_line_numbers,event_count,code_line_present_count,code_line_missing_count,code_line_invalid_count,code_line_out_of_range_count,code_line_1_count,code_line_1_rate,distinct_valid_code_line_count,dominant_code_line,dominant_code_line_count,dominant_code_line_share,single_line_collapse,first_line_collapse,canonical_answer_event_count,canonical_answer_event_return_match_count,canonical_answer_event_return_match_rate,canonical_answer_events_all_match
array_pivot_index_full_transfer,数组平衡下标（迁移样例）,array_pointer,数组指针 / 窗口 / 前缀,prefix_balance,sequence_search_sort,array_pointer,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_array_pivot_index_full_transfer_0.json,71a727294411bdbdcb63837b49fedce83a019066e3f3db16ce05570c0360cfa7,v2,前缀和数组法,10,"[9,10]",24,24,0,0,0,0,0.000000,4,7,21,0.875000,False,False,1,1,1.000000,True
array_product_except_self_full_core,除自身以外数组乘积（核心样例）,array_pointer,数组指针 / 窗口 / 前缀,prefix_suffix_product,sequence_search_sort,array_pointer,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_array_product_except_self_full_core_0.json,77506850ad6193b6dfa1483aa92f1f2b480cc559d6b19fd3e60474254cae6380,v1,左右辅助数组,13,[13],70,70,0,0,0,66,0.942857,5,1,66,0.942857,False,False,0,0,,False
array_product_except_self_full_core,除自身以外数组乘积（核心样例）,array_pointer,数组指针 / 窗口 / 前缀,prefix_suffix_product,sequence_search_sort,array_pointer,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_array_product_except_self_full_core_0.json,77506850ad6193b6dfa1483aa92f1f2b480cc559d6b19fd3e60474254cae6380,v2,输出数组原地优化,11,[11],53,53,0,0,0,46,0.867925,5,1,46,0.867925,False,False,0,0,,False
array_product_except_self_full_edge,除自身以外数组乘积（边界样例）,array_pointer,数组指针 / 窗口 / 前缀,prefix_suffix_product,sequence_search_sort,array_pointer,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_array_product_except_self_full_edge_0.json,7a79cffd958bec79eb97bca9566060eecff8c3288cfd42ef9a0a1c567bc1d460,v1,左右乘积数组,13,[13],31,31,0,0,0,0,0.000000,8,7,20,0.645161,False,False,0,0,,False
array_product_except_self_full_edge,除自身以外数组乘积（边界样例）,array_pointer,数组指针 / 窗口 / 前缀,prefix_suffix_product,sequence_search_sort,array_pointer,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_array_product_except_self_full_edge_0.json,7a79cffd958bec79eb97bca9566060eecff8c3288cfd42ef9a0a1c567bc1d460,v2,左右累乘（空间优化）,13,[13],32,32,0,0,0,0,0.000000,8,6,16,0.500000,False,False,0,0,,False
array_product_except_self_full_transfer,除自身以外数组乘积（迁移样例）,array_pointer,数组指针 / 窗口 / 前缀,prefix_suffix_product,sequence_search_sort,array_pointer,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_array_product_except_self_full_transfer_0.json,afe3815eac536e5e7a96a4cb3e9234c7d02897bed8e70324bd55ddc6c7bf8d7e,v1,左右乘积列表,11,[11],16,16,0,0,0,16,1.000000,1,1,16,1.000000,True,True,0,0,,False
array_product_except_self_full_transfer,除自身以外数组乘积（迁移样例）,array_pointer,数组指针 / 窗口 / 前缀,prefix_suffix_product,sequence_search_sort,array_pointer,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_array_product_except_self_full_transfer_0.json,afe3815eac536e5e7a96a4cb3e9234c7d02897bed8e70324bd55ddc6c7bf8d7e,v2,输出数组+右乘变量（空间优化）,11,[11],25,25,0,0,0,25,1.000000,1,1,25,1.000000,True,True,1,0,0.000000,False
articulation_bridges,割点和桥,advanced_graph,图高级,articulation_bridges,graph_algorithms,advanced_graph,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_articulation_bridges_0.json,13e7f568ddd3b9f5516e50c2f7be1c382def8a981e398e09412ffb48b415f6ee,v1,递归 DFS Tarjan,44,[41],63,63,0,0,0,63,1.000000,1,1,63,1.000000,True,True,1,0,0.000000,False
articulation_bridges,割点和桥,advanced_graph,图高级,articulation_bridges,graph_algorithms,advanced_graph,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_articulation_bridges_0.json,13e7f568ddd3b9f5516e50c2f7be1c382def8a981e398e09412ffb48b415f6ee,v2,迭代栈 Tarjan,51,[48],69,69,0,0,0,69,1.000000,1,1,69,1.000000,True,True,1,0,0.000000,False
bellman_ford_shortest_path,Bellman-Ford 最短路,shortest_path_mst,最短路 / MST,bellman_ford,graph_algorithms,shortest_path_mst,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_bellman_ford_shortest_path_0.json,59e85c89db4d622b0135dd785ab834cf4e2a3fe9d16144203368d5ad6f0e87d6,v1,Bellman-Ford 算法,20,[20],22,22,0,0,0,0,0.000000,4,14,19,0.863636,False,False,1,0,0.000000,False
bellman_ford_shortest_path,Bellman-Ford 最短路,shortest_path_mst,最短路 / MST,bellman_ford,graph_algorithms,shortest_path_mst,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_bellman_ford_shortest_path_0.json,59e85c89db4d622b0135dd785ab834cf4e2a3fe9d16144203368d5ad6f0e87d6,v2,SPFA 队列优化,27,[27],29,29,0,0,0,0,0.000000,7,21,20,0.689655,False,False,1,0,0.000000,False
binary_answer_sqrt,二分答案整数平方根,array_pointer,数组指针 / 窗口 / 前缀,binary_answer,sequence_search_sort,array_pointer,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_binary_answer_sqrt_0.json,050a5ed55b2d3f39f4bfcef4c9c3f51f2f129c852bb290843e88ad925e05ce00,v1,二分查找,12,[12],23,23,0,0,0,0,0.000000,7,5,12,0.521739,False,False,1,0,0.000000,False
binary_answer_sqrt,二分答案整数平方根,array_pointer,数组指针 / 窗口 / 前缀,binary_answer,sequence_search_sort,array_pointer,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_binary_answer_sqrt_0.json,050a5ed55b2d3f39f4bfcef4c9c3f51f2f129c852bb290843e88ad925e05ce00,v2,线性扫描,6,[6],13,13,0,0,0,0,0.000000,4,4,8,0.615385,False,False,1,1,1.000000,True
binary_floor_value_full_core,不超过目标的最大值（核心样例）,binary_search,二分,floor_value,sequence_search_sort,binary_search,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_binary_floor_value_full_core_0.json,5c73fc0567871ff0f6839287b02c277b1f971eddd68a4c4dacea4b558a968405,v1,二分查找（右侧边界）,13,[13],19,19,0,0,0,0,0.000000,8,7,9,0.473684,False,False,1,1,1.000000,True
binary_floor_value_full_core,不超过目标的最大值（核心样例）,binary_search,二分,floor_value,sequence_search_sort,binary_search,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_binary_floor_value_full_core_0.json,5c73fc0567871ff0f6839287b02c277b1f971eddd68a4c4dacea4b558a968405,v2,线性扫描,10,[10],19,19,0,0,0,0,0.000000,5,5,13,0.684211,False,False,1,1,1.000000,True
binary_floor_value_full_edge,不超过目标的最大值（边界样例）,binary_search,二分,floor_value,sequence_search_sort,binary_search,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_binary_floor_value_full_edge_0.json,6d262ed68ad25cc8b41dad7ed65a3aad9c05b73e34512cf01bef7b3dfb425959,v1,二分查找,15,"[5,15]",2,2,0,0,0,1,0.500000,2,1,1,0.500000,False,False,1,0,0.000000,False
binary_floor_value_full_edge,不超过目标的最大值（边界样例）,binary_search,二分,floor_value,sequence_search_sort,binary_search,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_binary_floor_value_full_edge_0.json,6d262ed68ad25cc8b41dad7ed65a3aad9c05b73e34512cf01bef7b3dfb425959,v2,从右向左线性扫描,9,"[7,9]",2,2,0,0,0,1,0.500000,2,1,1,0.500000,False,False,1,0,0.000000,False
binary_floor_value_full_transfer,不超过目标的最大值（迁移样例）,binary_search,二分,floor_value,sequence_search_sort,binary_search,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_binary_floor_value_full_transfer_0.json,fb955d81c7edd41761e87c85cd3edcab11ca54b310698acf376ba8ec2689ca0a,v1,二分查找,13,[13],14,14,0,0,0,0,0.000000,8,7,6,0.428571,False,False,1,1,1.000000,True
binary_floor_value_full_transfer,不超过目标的最大值（迁移样例）,binary_search,二分,floor_value,sequence_search_sort,binary_search,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_binary_floor_value_full_transfer_0.json,fb955d81c7edd41761e87c85cd3edcab11ca54b310698acf376ba8ec2689ca0a,v2,线性扫描,9,[9],13,13,0,0,0,0,0.000000,5,6,9,0.692308,False,False,1,1,1.000000,True
binary_lower_bound_full_core,下界插入位置（核心样例）,binary_search,二分,lower_bound,sequence_search_sort,binary_search,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_binary_lower_bound_full_core_0.json,9a2fca8ebc15ab66566acd54f49dd330f3bc94fef2dc4d93b08fe85b169bd099,v1,收缩右边界法,11,[11],12,12,0,0,0,6,0.500000,6,1,6,0.500000,False,False,1,1,1.000000,True
binary_lower_bound_full_core,下界插入位置（核心样例）,binary_search,二分,lower_bound,sequence_search_sort,binary_search,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_binary_lower_bound_full_core_0.json,9a2fca8ebc15ab66566acd54f49dd330f3bc94fef2dc4d93b08fe85b169bd099,v2,记录答案法,13,[13],14,14,0,0,0,6,0.428571,8,1,6,0.428571,False,False,1,1,1.000000,True
binary_lower_bound_full_edge,下界插入位置（边界样例）,binary_search,二分,lower_bound,sequence_search_sort,binary_search,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_binary_lower_bound_full_edge_0.json,3c34347cd8eee7321f3889e060c09dd160501020cf037bdade32b272d7dfa276,v1,二分查找（左闭右闭区间）,11,[11],3,3,0,0,0,0,0.000000,3,2,1,0.333333,False,False,1,1,1.000000,True
binary_lower_bound_full_edge,下界插入位置（边界样例）,binary_search,二分,lower_bound,sequence_search_sort,binary_search,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_binary_lower_bound_full_edge_0.json,3c34347cd8eee7321f3889e060c09dd160501020cf037bdade32b272d7dfa276,v2,二分查找（左闭右开区间）,11,[11],3,3,0,0,0,0,0.000000,3,2,1,0.333333,False,False,1,1,1.000000,True
binary_lower_bound_full_transfer,下界插入位置（迁移样例）,binary_search,二分,lower_bound,sequence_search_sort,binary_search,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_binary_lower_bound_full_transfer_0.json,e85d9e9c823c1ce07f0f6df29f5aab882a39f1d8c3dbf8f56909f032d9a5ff6d,v1,迭代二分查找,11,[11],10,10,0,0,0,0,0.000000,5,6,6,0.600000,False,False,1,1,1.000000,True
binary_lower_bound_full_transfer,下界插入位置（迁移样例）,binary_search,二分,lower_bound,sequence_search_sort,binary_search,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_binary_lower_bound_full_transfer_0.json,e85d9e9c823c1ce07f0f6df29f5aab882a39f1d8c3dbf8f56909f032d9a5ff6d,v2,递归二分查找,12,"[6,9,11,12]",13,13,0,0,0,0,0.000000,3,8,11,0.846154,False,False,1,1,1.000000,True
binary_search,二分查找,binary_search,二分,closed_interval_search,sequence_search_sort,binary_search,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_binary_search_0.json,8ead022ba298a2a081d4d38aa9181b8f17d47137dab50318bd842fe9a1a0b1de,v1,迭代二分查找,13,"[8,13]",13,13,0,0,0,5,0.384615,5,1,5,0.384615,False,False,1,0,0.000000,False
binary_search,二分查找,binary_search,二分,closed_interval_search,sequence_search_sort,binary_search,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_binary_search_0.json,8ead022ba298a2a081d4d38aa9181b8f17d47137dab50318bd842fe9a1a0b1de,v2,递归二分查找,14,"[6,9,11,13,14]",13,13,0,0,0,11,0.846154,3,1,11,0.846154,False,False,1,1,1.000000,True
binary_tree_inorder,二叉树中序遍历,tree_bst_lca,树 / BST / LCA,inorder_traversal,trees_and_structures,tree,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_binary_tree_inorder_0.json,5bdf266b76239d3101c2352cafe7e797b6b5798c35987bb69e632ef7a706979f,v1,递归中序遍历,21,"[13,21]",23,23,0,0,0,11,0.478261,4,1,11,0.478261,False,False,1,1,1.000000,True
binary_tree_inorder,二叉树中序遍历,tree_bst_lca,树 / BST / LCA,inorder_traversal,trees_and_structures,tree,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_binary_tree_inorder_0.json,5bdf266b76239d3101c2352cafe7e797b6b5798c35987bb69e632ef7a706979f,v2,迭代栈中序遍历,27,[27],69,69,0,0,0,69,1.000000,1,1,69,1.000000,True,True,1,0,0.000000,False
bitmask_subsets,位掩码枚举子集,math_bit,数学与位运算,bitmask,math_geometry,math_bit,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_bitmask_subsets_0.json,4cbd3fd5454647ee39e6576bbe9150d6ea1730102c98e7e867551d5af5e4dfcd,v1,二进制掩码枚举,11,[11],62,62,0,0,0,0,0.000000,5,5,40,0.645161,False,False,1,1,1.000000,True
bitmask_subsets,位掩码枚举子集,math_bit,数学与位运算,bitmask,math_geometry,math_bit,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_bitmask_subsets_0.json,4cbd3fd5454647ee39e6576bbe9150d6ea1730102c98e7e867551d5af5e4dfcd,v2,增量构造法,9,[9],21,21,0,0,0,0,0.000000,3,4,19,0.904762,False,False,1,1,1.000000,True
bounded_knapsack_max_value,多重背包最大价值,dp_core,DP 核心扩展,bounded_knapsack,dynamic_programming,dp,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_bounded_knapsack_max_value_0.json,9b16cb87e1bf4690e7f790ec921cf5f673c798f9aa67759d72605454681961a0,v1,二维 DP,19,[19],33,33,0,0,0,28,0.848485,6,1,28,0.848485,False,False,1,1,1.000000,True
bounded_knapsack_max_value,多重背包最大价值,dp_core,DP 核心扩展,bounded_knapsack,dynamic_programming,dp,family_core,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_bounded_knapsack_max_value_0.json,9b16cb87e1bf4690e7f790ec921cf5f673c798f9aa67759d72605454681961a0,v2,一维 DP（空间优化）,19,[19],39,39,0,0,0,34,0.871795,6,1,34,0.871795,False,False,1,1,1.000000,True
climbing_stairs_ways_synthetic,爬楼梯方案数,dp_1d,一维 DP,linear_dp_climbing_stairs,dynamic_programming,dp,expansion,strong,0,primary,/ssd1/liaokunpeng/paper/ailab-agent/output/experiments/plan2_20260722/p0_2_prompt_ablation/full200/hybrid_current/llm_climbing_stairs_ways_synthetic_0.json,0e9035e0d182ae6aabb3ce67ea2e8cd16c9f657e1d625ca7047f35f948f7e758,v1,动态规划数组,10,"[4,10]",2,2,0,0,0,1,0.500000,2,1,1,0.500000,False,False,1,1,1.000000,True
